filepath,ground_truth,system_verdict,final_score,score_Audio Forensics (ECAPA),score_Cross-Modal (Lip-Sync),score_Facial Biometric (Quality)
es_88_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.7696583360433579,0.351318359375,0.9995850920677185,0.9874514937400818
es_71_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9857599288225174,1.0,0.9835792183876038,0.9693129658699036
ar_6_label_real.npz,Real,Real,0.0050374235433992,0.00017130374908447266,0.00024185921938624233,0.01952289417386055
ru_118_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9982268184423446,1.0,0.9988471269607544,0.9947518706321716
ru_41_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9668094843626023,1.0,0.9277452826499939,0.9828454852104187
es_115_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9983792126178741,1.0,0.9995224475860596,0.9942809343338013
ar_33_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9760664641857147,0.9423828125,0.9990707635879517,0.9864166975021362
es_78_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9989012449979782,0.99951171875,0.999527096748352,0.9970452189445496
es_105_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9950476795434952,1.0,0.9982103109359741,0.9830542206764221
en_56_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.994792515039444,1.0,0.9964118599891663,0.9849110841751099
ru_118_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.998532310128212,1.0,0.9996069073677063,0.9947581887245178
zh_12_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9804775387048721,1.0,0.9595241546630859,0.986671507358551
fr_21_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.7954367011785508,0.432861328125,0.9878788590431213,0.9951347708702087
zh_67_label_real.npz,Real,Real,0.0012146480497904123,4.649162292480469e-05,0.0013971965527161956,0.0025579894427210093
es_10_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9971745043992997,1.0,0.9996371269226074,0.9892786145210266
zh_11_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9960093110799789,1.0,0.9931764006614685,0.9949550032615662
zh_119_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9963924705982208,1.0,0.9949427247047424,0.9936615228652954
ja_54_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9961851477622986,1.0,0.9998489618301392,0.9849822521209717
ja_21_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.6467534244060517,5.364418029785156e-06,0.9978232383728027,0.9904890060424805
en_42_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9980534583330154,1.0,0.9996315240859985,0.9928033947944641
ru_116_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9980202585458755,1.0,0.9981127977371216,0.9951005578041077
zh_76_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.75060246726498,1.0,0.99737548828125,0.006609087809920311
en_55_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9985890716314316,1.0,0.9994124174118042,0.9952964186668396
en_106_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9980242431163788,1.0,0.998524010181427,0.9944585561752319
ar_42_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.8661680653691292,1.0,0.9853097796440125,0.4881766140460968
es_56_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9964580506086349,1.0,0.9991689920425415,0.9871618151664734
en_33_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9975185930728913,1.0,0.9962124824523926,0.9961344003677368
zh_125_to_en_Vall_label_fake.npz,Fake,Deepfake,0.6595036059617996,0.02947998046875,0.9998506307601929,0.9969814419746399
zh_104_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9971881538629532,0.9990234375,0.9993504881858826,0.9911590218544006
en_73_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9966483384370803,1.0,0.9961482286453247,0.992756187915802
en_74_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.992677429318428,0.9990234375,0.9943051934242249,0.9811885952949524
ru_111_to_es_Bark_label_fake.npz,Fake,Deepfake,0.998522013425827,1.0,0.9998670816421509,0.9943007230758667
zh_9_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9907756239175797,0.9765625,0.999539852142334,0.9966512322425842
fr_90_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9933297336101532,1.0,0.9979457259178162,0.9766057729721069
fr_88_label_real.npz,Real,Deepfake,0.4674617497890722,0.98779296875,0.00013776465493720025,0.4867164194583893
ru_127_label_real.npz,Real,Real,0.000401366270671133,0.0,2.2828975488664582e-05,0.0015689387219026685
ar_41_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.998261621594429,1.0,0.9995582699775696,0.9937532544136047
es_70_label_real.npz,Real,Real,0.0007741433830233291,0.0,4.262242146069184e-05,0.0030283776577562094
fr_120_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9959775388240815,1.0,0.9990899562835693,0.9853662252426147
es_98_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9739482939243317,1.0,0.9387834072113037,0.9937397241592407
es_32_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9982440531253814,1.0,0.998539924621582,0.9953123331069946
es_97_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9985441416501999,1.0,0.9998986721038818,0.9943386912345886
ru_131_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.960745346546173,0.9404296875,0.9623384475708008,0.9866383075714111
zh_21_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9979830682277679,1.0,0.9994632601737976,0.9927910566329956
zh_44_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9987668305635452,1.0,0.9996455907821655,0.9956343770027161
ja_39_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.998174199461937,1.0,0.9997491240501404,0.9930981993675232
ar_42_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.997986164689064,1.0,0.9983980059623718,0.9945078492164612
es_46_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9963867962360382,1.0,0.9995478987693787,0.986270546913147
es_13_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9979473024606704,1.0,0.9997146725654602,0.9922457337379456
zh_99_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9982208013534546,1.0,0.9985107779502869,0.9952659606933594
es_78_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9987451791763305,1.0,0.9998157620429993,0.9952754974365234
es_102_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9975407749414444,1.0,0.9991915822029114,0.9914565682411194
es_62_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9987745761871338,1.0,0.9997584223747253,0.9954848289489746
fr_74_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9953079342842102,1.0,0.9989585876464844,0.9828979969024658
ru_40_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9950168460607529,0.99462890625,0.9988219141960144,0.9894718527793884
ru_87_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9967870146036149,1.0,0.9989200830459595,0.9888759255409241
ar_71_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9491332322359085,0.86474609375,0.9982947707176208,0.9886167645454407
es_41_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.7510321677196771,1.0,0.9997174143791199,0.004580807872116566
zh_120_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9970724761486054,1.0,0.9974094033241272,0.9924348592758179
es_100_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.7503679163521155,1.0,0.9976255297660828,0.005270817782729864
en_126_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9956036269664764,0.99951171875,0.9994645714759827,0.9839547872543335
zh_47_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9984797835350037,1.0,0.9997279047966003,0.9943544864654541
zh_33_label_real.npz,Real,Real,0.0006314254351309501,0.0,2.7289697754895315e-05,0.0024820382241159678
zh_57_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9762901186943054,1.0,0.9514280557632446,0.9828755855560303
fr_7_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9966504901647568,1.0,0.9974028468132019,0.990757405757904
ru_26_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9914894521236419,1.0,0.9856050610542297,0.9889897108078003
en_62_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9958933264017105,1.0,0.9971689581871033,0.9881029725074768
es_11_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9974965363740921,1.0,0.9993615746498108,0.9910076260566711
en_48_to_ja_Vall_label_fake.npz,Fake,Deepfake,0.9985494822263717,1.0,0.9988805651664734,0.9959890246391296
en_49_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9982138454914093,1.0,0.998950183391571,0.9945350885391235
en_24_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.6144003972411156,1.0,0.03876553103327751,0.9955767393112183
ru_98_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9798211276531219,1.0,0.9995728135108948,0.9199680089950562
zh_46_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9991448402404786,1.0,0.999776303768158,0.9969372749328613
zh_61_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9967742323875427,1.0,0.9995180368423462,0.987868070602417
en_110_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9990105956792832,1.0,0.9995986819267273,0.9966844916343689
zh_37_to_en_Vall_label_fake.npz,Fake,Deepfake,0.6446893692016602,0.0005998611450195312,0.9986642599105835,0.9800548553466797
fr_48_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9982046872377396,1.0,0.9982554316520691,0.9956100583076477
fr_72_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9967764109373092,0.9990234375,0.9957109689712524,0.9953352808952332
en_85_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9966232270002365,1.0,0.9989656209945679,0.9881479144096375
zh_82_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9977276772260666,1.0,0.9996238946914673,0.9915124773979187
ar_61_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9986548602581025,1.0,0.9997405409812927,0.9950345754623413
es_6_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9976701825857163,1.0,0.9992859959602356,0.991823136806488
en_92_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9908206105232239,1.0,0.9812561869621277,0.9932725429534912
ru_51_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9976361602544784,1.0,0.998329222202301,0.9932178854942322
es_77_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9985395699739457,1.0,0.999078631401062,0.9956324696540833
es_116_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9984187573194504,1.0,0.9998573064804077,0.9939033389091492
zh_70_label_real.npz,Real,Real,0.0017399946460500359,0.0001150369644165039,0.0008310002740472555,0.0054693263955414295
es_49_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9973818540573121,1.0,0.9994982481002808,0.9903302192687988
en_128_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.6450105845928192,5.960464477539063e-08,0.9993622899055481,0.9810625910758972
en_37_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9980722039937973,1.0,0.9998389482498169,0.9925464987754822
ru_107_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9954371273517608,1.0,0.9986400008201599,0.9839245080947876
ru_16_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9985054224729538,1.0,0.9996570348739624,0.9945704340934753
en_105_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9938172191381455,1.0,0.994067907333374,0.9847602248191833
es_62_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.996873626112938,1.0,0.9990398287773132,0.9890307784080505
es_101_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.996419045329094,1.0,0.9957166314125061,0.992529571056366
es_87_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9969031423330307,1.0,0.9995594620704651,0.9883174300193787
ru_73_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9966911286115646,1.0,0.9994670748710632,0.9876171946525574
en_96_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9950532197952271,1.0,0.9970389604568481,0.9849505424499512
es_4_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9969046652317047,1.0,0.9986556768417358,0.9897695779800415
ru_87_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9984593510627746,1.0,0.9996923208236694,0.9943296909332275
ru_22_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9137337565422058,1.0,0.7858893275260925,0.9975121021270752
zh_11_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9968728959560395,1.0,0.9950618147850037,0.9953926801681519
en_106_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9982251346111297,0.99755859375,0.9998973608016968,0.9964827299118042
es_88_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9984014153480529,1.0,0.9996476173400879,0.9941694736480713
en_116_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.675718810595572,1.0,0.7905797958374023,0.03794756904244423
en_99_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9954020917415619,1.0,0.9976638555526733,0.9853461980819702
es_114_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9975974917411804,0.9990234375,0.9991968274116516,0.9930422306060791
ja_59_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9976193010807037,1.0,0.9996668100357056,0.991010308265686
fr_82_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.6983973979949951,1.0,0.25496354699134827,0.9856479167938232
es_11_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9965900599956512,1.0,0.9999104738235474,0.9865034818649292
fr_108_label_real.npz,Real,Real,0.0010049996664747596,0.0,4.1505962144583464e-05,0.003953589126467705
zh_6_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9959690421819687,1.0,0.9977830052375793,0.9874233603477478
en_82_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9935872822999954,1.0,0.9992947578430176,0.9754775166511536
en_2_label_real.npz,Real,Real,0.0029158299090340733,2.0444393157958984e-05,0.00016573193715885282,0.011369526386260986
fr_91_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9980216026306152,1.0,0.9998563528060913,0.9923162460327148
ja_46_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9962674707174302,0.99951171875,0.9994537234306335,0.9866275191307068
es_96_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9922397822141648,1.0,0.9998206496238708,0.9692460894584656
ja_18_label_real.npz,Real,Real,0.014620883809402584,0.039703369140625,0.0005443519912660122,0.0020278552547097206
fr_42_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.8364594846963882,1.0,0.6137123107910156,0.963898241519928
es_55_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9946240216493607,1.0,0.9984927177429199,0.9809077382087708
ar_54_label_real.npz,Real,Real,0.0011453588551376015,8.344650268554688e-07,0.0002251218684250489,0.00422007218003273
ja_15_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9985734313726425,1.0,0.9997419714927673,0.9947065711021423
ru_31_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9974959671497345,0.99951171875,0.9998509883880615,0.9909058809280396
es_24_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9965384900569916,1.0,0.9988803267478943,0.9879454374313354
zh_125_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9990973442792892,1.0,0.9999241828918457,0.9965106844902039
fr_85_to_en_Bark_label_fake.npz,Fake,Deepfake,0.7189664925914258,1.0,0.9174758195877075,0.007904659025371075
fr_66_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9915226012468338,1.0,0.984356701374054,0.9911196827888489
fr_10_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9995227217674255,1.0,0.9998577833175659,0.9983184337615967
ja_41_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9840521037578582,0.9609375,0.9994446635246277,0.9917844533920288
zh_35_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9973082721233368,1.0,0.9996532201766968,0.9897879362106323
fr_30_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9973902106285095,1.0,0.9996572732925415,0.9901092052459717
es_39_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9965482145547867,1.0,0.9996182918548584,0.9868035912513733
es_115_label_real.npz,Real,Real,0.00038959913363214584,0.0,4.921758227283135e-05,0.0014796484028920531
fr_34_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9985935539007187,1.0,0.9987566471099854,0.9963635802268982
fr_61_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9961406886577606,0.998046875,0.9995951056480408,0.9879449605941772
fr_120_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9956759601831436,1.0,0.9984661340713501,0.9851580262184143
ja_44_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9168288975954055,0.77734375,0.999427855014801,0.9799497723579407
zh_122_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9990561157464981,1.0,0.9999469518661499,0.9963093400001526
en_61_to_ja_Vall_label_fake.npz,Fake,Deepfake,0.997431093454361,1.0,0.9993569254875183,0.9907532930374146
en_60_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.97159084379673,1.0,0.9307893514633179,0.9971004128456116
es_26_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.6629491984844208,0.04351806640625,0.9993477463722229,0.9919151067733765
en_37_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9982866376638413,1.0,0.9998072981834412,0.9934548735618591
es_45_label_real.npz,Real,Real,0.0005243908533884678,1.1920928955078125e-07,2.4320828742929734e-05,0.0020584831945598125
en_115_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9974734038114548,1.0,0.999782145023346,0.9902421832084656
es_31_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9967548936605454,1.0,0.9993688464164734,0.988029420375824
en_71_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9966913312673569,1.0,0.9980708956718445,0.9898518919944763
zh_43_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9977061122655868,1.0,0.9994199275970459,0.991752564907074
es_50_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9974118351936341,1.0,0.9987186193466187,0.9916975498199463
en_41_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9986178547143936,0.9990234375,0.9995383024215698,0.9965773224830627
ar_37_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.689639475941658,0.1217041015625,0.9998472929000854,0.9884164929389954
es_68_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9992261528968811,1.0,0.9994122982025146,0.997844934463501
ar_23_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.726896446943283,0.223388671875,0.9997137188911438,0.9952996969223022
en_76_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.997607883810997,1.0,0.9996067881584167,0.9910606741905212
zh_128_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9951557070016861,1.0,0.9942415952682495,0.9898362755775452
fr_81_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9909750699996949,1.0,0.9872205853462219,0.9843473434448242
es_30_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9980444461107254,1.0,0.9994739890098572,0.9930194020271301
en_67_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9952149629592896,1.0,0.9916068315505981,0.9942889213562012
ja_4_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9983809739351273,1.0,0.9998384714126587,0.9937823414802551
fr_19_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9973365813493729,0.9990234375,0.999122679233551,0.9921172261238098
ar_45_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9955948173999787,1.0,0.9992461204528809,0.9835854768753052
en_39_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9979466766119003,1.0,0.9997707009315491,0.9921535849571228
fr_34_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9984359204769134,1.0,0.999382734298706,0.9947313070297241
es_115_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9979132741689682,1.0,0.9990106821060181,0.9932360053062439
fr_80_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9978466749191284,1.0,0.9988307356834412,0.9932575225830078
fr_102_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.7600883247330785,1.0,0.9989936947822571,0.04196338728070259
es_82_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.7574121628887951,1.0,0.9996845722198486,0.030153336003422737
en_77_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9985884040594101,1.0,0.9991905093193054,0.9956488013267517
zh_56_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9943318247795105,1.0,0.9967382550239563,0.9825460910797119
fr_57_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.8517137944698334,1.0,0.6342040300369263,0.9921287298202515
en_127_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9978434443473816,1.0,0.9995437264442444,0.9921038150787354
es_76_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9903383076190948,1.0,0.9970369338989258,0.9660941362380981
es_23_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.998807230591774,1.0,0.9991888403892517,0.9965267777442932
ja_22_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9830753445625305,1.0,0.9642688632011414,0.9894711971282959
en_85_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.996966204047203,1.0,0.9977206587791443,0.9915117621421814
es_94_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9960450887680053,1.0,0.999835729598999,0.984443187713623
fr_54_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9972772359848022,1.0,0.9954604506492615,0.9963722229003906
zh_89_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9987088352441787,1.0,0.9996157884597778,0.9954500794410706
zh_45_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9985164165496826,1.0,0.9991154074668884,0.995481014251709
zh_69_label_real.npz,Real,Real,0.09211385895032435,0.20849609375,0.045514319092035294,0.0037379940040409565
es_87_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9693045169115067,1.0,0.9991050362586975,0.8786500096321106
ja_29_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9967160403728486,0.99755859375,0.9999321699142456,0.9903906583786011
zh_17_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9952775448560714,1.0,0.9997275471687317,0.9815461039543152
en_110_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9986253201961517,1.0,0.9991126656532288,0.9959210157394409
